Site ID,Facility Type,Facility Subtype,Facility ID,Oval Track Lanes,Oval Track Length,Sprint Straight Length,Straight Track Lanes,Track Lanes,Track Length,Artificial Sports Lighting,Discuss Throw Facility,Hammer Throw Facility,High Jump Facility,Indoor Throw Net for Javelin,Indoor Throws Training - Cage,Infield Surface Type,Javelin Throw Facility,Long Jump Facility,Pole Vault Facility,Shot Put Facility,Steeplechase Water Jump,Track Surface Type,Triple Jump Facility,SpectatorAccom: Capacity Estimate,SpectatorAccom: Checked,SpectatorAccom: Shared Flag,SpectatorAccom: Designated Accessible,SpectatorAccom: Designated Accessible Covered,SpectatorAccom: Designated Accessible Uncovered,SpectatorAccom: Seating,SpectatorAccom: Seating Covered,SpectatorAccom: Seating Uncovered,SpectatorAccom: Standing,SpectatorAccom: Standing Covered,SpectatorAccom: Standing Uncovered,SpectatorAccom: Total Capacity,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,OBJECTID,Created Date,x,y
1201475,Athletics,Standard Oval Outdoor,2206418,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Not Known,,1973,No,No,,Yes,Yes,2007,Detailed Timings,All Year,,,3/9/2017 12:00:00 AM,Strategic Review - facility/site not being replaced,1/11/2022 3:13:10 PM,No,348539,405976,53.5479,-2.778133,303,,348539,405976
1202005,Athletics,Standard Oval Outdoor,2208372,3,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Other,Others,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Not Known,,1965,No,Yes,2008,No,No,,Detailed Timings,All Year,,,9/30/2016 12:00:00 AM,Strategic Review - facility/site not being replaced,6/1/2023 10:19:44 AM,No,527873,183125,51.53257,-0.1578211,304,,527873,183125
1203749,Athletics,Standard Oval Outdoor,2211484,8,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,Marked out during summer times.,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Parking: 8 Bays,1853,No,Yes,2005,Yes,No,,Detailed Timings,All Year,,,,,10/16/2024 8:07:26 AM,Yes,529021,117571,50.94315,-0.1648751,305,,529021,117571
1203760,Athletics,Standard Oval Outdoor,2211537,6,400,110,8,,,No,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,Yes,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,,2000,No,Yes,2012,Yes,No,,Detailed Timings,All Year,,,,,11/13/2024 11:56:26 AM,Yes,418472,168739,51.41737,-1.735748,306,,418472,168739
1203876,Athletics,Standard Oval Outdoor,2211979,8,400,100,4,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1997,No,No,,Yes,No,,Detailed Timings,All Year,,,,,4/16/2024 1:42:58 PM,Yes,505921,133821,51.09392,-0.4888051,307,,505921,133821
1203951,Athletics,Standard Oval Outdoor,2212270,6,400,130,8,,,No,No,No,Yes,,,Grass,No,Yes,No,Yes,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,,2003,No,No,,Yes,Yes,2009,Detailed Timings,All Year,,,,,6/5/2024 8:00:50 AM,Yes,573364,210283,51.7644,0.5108818,308,,573364,210283
1205015,Athletics,Standard Oval Outdoor,2216632,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,No,Synthetic,Yes,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,,1980,No,Yes,2015,Yes,Yes,2015,Detailed Timings,All Year,,,,,1/31/2024 9:49:05 AM,Yes,632605,143411,51.14269,1.324056,309,,632605,143411
1206038,Athletics,Standard Oval Outdoor,2219371,6,400,110,7,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Private Use,Private,School/College/University (in house),Education,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,1973,No,Yes,2013,Yes,No,,Detailed Timings,All Year,,,,,6/28/2024 10:27:16 AM,Yes,373845,167781,51.40845,-2.377421,310,,373845,167781
1206727,Athletics,Standard Oval Outdoor,2220303,8,400,110,8,,,Yes,Yes,Yes,Yes,,,Grass,Yes,Yes,No,Yes,Yes,Synthetic,Yes,Yes,Yes,No,,1,0,,500,0,,0,0,501,Operational,,Everyone Active,,,Pay and Play,Public Access,Commercial Management,Commercial,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,2005,No,No,,Yes,No,,Detailed Timings,All Year,,,,,9/30/2024 2:21:13 PM,Yes,526753,134654,51.09719,-0.1911752,311,,526753,134654
1208061,Athletics,Standard Oval Outdoor,2223319,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Private Use,Private,School/College/University (in house),Education,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,,1953,No,No,,Yes,No,,Not Known,All Year,,,7/15/2019 12:00:00 AM,Strategic Review - facility/site not being replaced,10/3/2023 1:35:34 PM,No,431588,275800,52.37935,-1.537367,312,,431588,275800
1002219,Athletics,Standard Oval Outdoor,4009257,3,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,8/31/2006 12:00:00 AM,Unclassified,9/1/2006 12:00:00 AM,No,515417,177007,51.48026,-0.339309,313,,515417,177007
1002292,Athletics,Standard Oval Outdoor,4009258,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1960,No,No,,Yes,No,,Not Known,All Year,,,4/19/2010 12:00:00 AM,Unclassified,8/10/2010 12:00:00 AM,No,508797,181083,51.51821,-0.4333503,314,,508797,181083
1004175,Athletics,Standard Oval Outdoor,4009296,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1975,No,No,,Yes,Yes,2001,Not Known,All Year,,,8/1/2007 12:00:00 AM,Unclassified,10/19/2007 12:00:00 AM,No,430589,558734,54.92238,-1.52428,315,,430589,558734
1004303,Athletics,Standard Oval Outdoor,4009304,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1965,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,1/1/2006 12:00:00 AM,Unclassified,7/22/2011 12:00:00 AM,No,398087,288965,52.4986,-2.029592,316,,398087,288965
1004686,Athletics,Standard Oval Outdoor,4009317,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1973,No,No,,Yes,No,,Not Known,All Year,,,8/31/2007 12:00:00 AM,Unclassified,10/23/2007 12:00:00 AM,No,340412,397918,53.47462,-2.899225,317,,340412,397918
1004721,Athletics,Standard Oval Outdoor,4009320,5,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1968,No,No,,Yes,Not Known,,Not Known,All Year,,,6/1/2005 12:00:00 AM,Unclassified,3/24/2022 12:47:22 PM,No,328184,387529,53.37973,-3.081061,318,,328184,387529
1005372,Athletics,Standard Oval Outdoor,4009351,8,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1959,No,Not Known,,Yes,No,,Not Known,All Year,,,7/1/2004 12:00:00 AM,Unclassified,9/7/2023 1:22:56 PM,No,381669,345220,53.004,-2.274603,319,,381669,345220
1005688,Athletics,Standard Oval Outdoor,4009367,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1973,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,9/1/2005 12:00:00 AM,Unclassified,11/16/2005 12:00:00 AM,No,527830,136474,51.11331,-0.1751501,320,,527830,136474
1008392,Athletics,Standard Oval Outdoor,4009414,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Private Use,Private,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1976,No,Not Known,,Yes,No,,Not Known,All Year,,,2/26/2018 12:00:00 AM,Strategic Review - facility/site not being replaced,2/20/2024 8:28:56 AM,No,327349,391151,53.41217,-3.094434,321,,327349,391151
1011312,Athletics,Standard Oval Outdoor,4009425,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1968,No,No,,Yes,No,,Not Known,All Year,,,1/1/2008 12:00:00 AM,Unclassified,8/21/2008 12:00:00 AM,No,463927,411370,53.59504,-1.035588,322,,463927,411370
1011318,Athletics,Standard Oval Outdoor,4009431,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1973,No,Yes,2004,No,No,,Not Known,All Year,,,6/1/2007 12:00:00 AM,Unclassified,8/17/2023 9:44:23 AM,No,313170,529349,54.65174,-3.347275,323,,313170,529349
1011336,Athletics,Standard Oval Outdoor,4009449,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Not Known,Not Known,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,1/1/2000 12:00:00 AM,Unclassified,8/25/2023 10:09:36 AM,No,445214,520329,54.57617,-1.302077,324,,445214,520329
1011356,Athletics,Standard Oval Outdoor,4009469,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,1/1/2005 12:00:00 AM,Unclassified,5/3/2005 12:00:00 AM,No,422300,255800,52.2,-1.675127,325,,422300,255800
1011373,Athletics,Standard Oval Outdoor,4009485,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Free Public Access,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1950,No,No,,Yes,No,,Not Known,All Year,,,1/1/2008 12:00:00 AM,Unclassified,8/21/2008 12:00:00 AM,No,387120,412117,53.60548,-2.196118,326,,387120,412117
1011386,Athletics,Standard Oval Outdoor,4009498,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Not Known,Not Known,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,2003,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,4/1/2005 12:00:00 AM,Unclassified,3/24/2005 12:00:00 AM,No,445859,341632,52.97011,-1.318594,327,,445859,341632
1103454,Athletics,Standard Oval Outdoor,4009506,8,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,2000,Yes,Not Known,,Yes,Not Known,,Detailed Timings,All Year,,,1/1/2005 12:00:00 AM,Unclassified,5/11/2023 1:36:13 PM,No,331501,444983,53.89649,-3.043873,328,,331501,444983
1011415,Athletics,Standard Oval Outdoor,4009527,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Registered Membership use,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1990,No,Not Known,,Yes,Not Known,,Dawn To Dusk,All Year,,,1/1/2006 12:00:00 AM,Unclassified,10/9/2023 11:25:57 AM,No,500808,349775,53.03579,-0.4980771,329,,500808,349775
1011422,Athletics,Standard Oval Outdoor,4009534,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,In disrepair.,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1980,No,No,,Yes,Yes,2011,Not Known,All Year,,,1/1/2010 12:00:00 AM,Unclassified,3/5/2024 12:14:35 PM,No,317946,469065,54.1109,-3.256609,330,,317946,469065
1011427,Athletics,Standard Oval Outdoor,4009539,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1975,No,No,,Yes,No,,Not Known,All Year,,,8/1/2006 12:00:00 AM,Unclassified,9/29/2023 11:35:45 AM,No,331019,331373,52.8754,-3.026353,331,,331019,331373
1011449,Athletics,Standard Oval Outdoor,4009561,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,5/1/2005 12:00:00 AM,Unclassified,4/25/2005 12:00:00 AM,No,325720,390191,53.40332,-3.118723,332,,325720,390191
1011453,Athletics,Standard Oval Outdoor,4009565,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Registered Membership use,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1950,No,Yes,2003,Yes,No,,Not Known,All Year,,,2/12/2008 12:00:00 AM,Unclassified,2/12/2008 12:00:00 AM,No,366016,400442,53.49959,-2.513771,333,,366016,400442
1011483,Athletics,Standard Oval Outdoor,4009595,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1987,No,No,,Yes,Not Known,,Not Known,All Year,,,1/1/2006 12:00:00 AM,Unclassified,6/1/2007 12:00:00 AM,No,443134,412466,53.607,-1.349578,334,,443134,412466
1011492,Athletics,Standard Oval Outdoor,4009604,0,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,3/1/2005 12:00:00 AM,Unclassified,11/22/2023 10:18:06 AM,No,449671,533792,54.69673,-1.23086,335,,449671,533792
1011507,Athletics,Standard Oval Outdoor,4009618,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1980,No,No,,Yes,No,,Not Known,All Year,,,9/1/2007 12:00:00 AM,Unclassified,5/13/2008 12:00:00 AM,No,426058,542805,54.7795,-1.596406,336,,426058,542805
1011516,Athletics,Standard Oval Outdoor,4009627,6,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1950,No,No,,Yes,No,,Not Known,All Year,,,7/7/2007 12:00:00 AM,Unclassified,6/19/2008 12:00:00 AM,No,456084,402682,53.51786,-1.155628,337,,456084,402682
1011518,Athletics,Standard Oval Outdoor,4009629,5,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,1/1/1980 12:00:00 AM,Unclassified,12/10/2004 12:00:00 AM,No,549580,184438,51.53903,0.1554641,338,,549580,184438
1011528,Athletics,Standard Oval Outdoor,4009639,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1950,No,No,,Yes,Yes,1980,Not Known,All Year,,,1/1/2002 12:00:00 AM,Unclassified,9/13/2006 12:00:00 AM,No,336802,396834,53.46445,-2.9534,339,,336802,396834
1011546,Athletics,Standard Oval Outdoor,4009657,8,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1950,No,Yes,1995,Yes,Yes,1995,Not Known,All Year,,,7/31/2008 12:00:00 AM,Unclassified,7/31/2008 12:00:00 AM,No,398493,312341,52.70875,-2.023738,340,,398493,312341
1011572,Athletics,Standard Oval Outdoor,4009683,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1964,No,Yes,2004,Yes,No,,Not Known,All Year,,,12/18/2009 12:00:00 AM,Unclassified,2/3/2010 12:00:00 AM,No,341295,398082,53.4762,-2.885954,341,,341295,398082
1005965,Athletics,Standard Oval Outdoor,4026274,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1974,No,No,,Yes,No,,Not Known,All Year,,,12/17/2006 12:00:00 AM,Unclassified,3/12/2007 12:00:00 AM,No,442755,381465,53.3284,-1.359511,342,,442755,381465
1004570,Athletics,Standard Oval Outdoor,4027374,8,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1991,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,1/1/2005 12:00:00 AM,Unclassified,1/23/2023 1:19:02 PM,No,613740,159808,51.29726,1.064553,343,,613740,159808
1006763,Athletics,Standard Oval Outdoor,4028202,4,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1989,No,No,,Yes,Not Known,,Not Known,All Year,,,2/1/2005 12:00:00 AM,Unclassified,5/5/2023 3:34:38 PM,No,419679,528421,54.65053,-1.696535,344,,419679,528421
1010913,Athletics,Standard Oval Outdoor,4028757,0,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Not Known,Not Known,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Not Known,All Year,,,12/1/2005 12:00:00 AM,Unclassified,10/10/2023 4:06:15 PM,No,386207,342797,52.98235,-2.206885,345,,386207,342797
1005772,Athletics,Standard Oval Outdoor,4028760,7,0,0,0,,,Yes,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Registered Membership use,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Yes,Not Known,,Detailed Timings,All Year,,,3/1/2005 12:00:00 AM,Unclassified,10/5/2023 2:08:39 PM,No,479712,262740,52.25708,-0.8335906,346,,479712,262740
1014778,Athletics,Standard Oval Outdoor,4029511,5,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Free Public Access,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1925,No,No,,Yes,Yes,2005,Dawn To Dusk,All Year,,,1/1/2005 12:00:00 AM,Unclassified,12/13/2022 12:45:39 PM,No,404064,280367,52.4213,-1.941651,347,,404064,280367
1014811,Athletics,Standard Oval Outdoor,4029570,0,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Free Public Access,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,,No,Not Known,,Not Known,Not Known,,Not Known,All Year,,,1/1/2004 12:00:00 AM,Unclassified,10/19/2006 12:00:00 AM,No,374520,402006,53.51413,-2.38571,348,,374520,402006
1103285,Athletics,Standard Oval Outdoor,4029627,5,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1980,No,No,,Yes,No,,Not Known,All Year,,,1/1/2009 12:00:00 AM,Unclassified,4/1/2009 12:00:00 AM,No,442067,541089,54.763,-1.347765,349,,442067,541089
1015380,Athletics,Standard Oval Outdoor,4029676,4,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,"Re-opened on Active Places 17/05/2018
Informed that the facility is still open.",,,,Private Use,Private,School/College/University (in house),Education,No,No,No,No,No,No,No,No,No,No,Not Known,,2000,No,No,,Yes,No,,Dawn To Dusk,All Year,,,1/1/2019 12:00:00 AM,Strategic Review - facility/site not being replaced,12/12/2023 12:43:15 PM,No,440887,390151,53.40663,-1.386427,350,,440887,390151
1202312,Athletics,Standard Oval Outdoor,4029678,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,,1960,No,No,,Yes,Not Known,,Dawn To Dusk,All Year,,,1/1/2006 12:00:00 AM,Unclassified,3/8/2024 2:11:52 PM,No,515005,431692,53.76891,-0.2566249,351,,515005,431692
1202421,Athletics,Standard Oval Outdoor,4029679,4,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1943,No,No,,Yes,Not Known,,Dawn To Dusk,All Year,,,1/1/2004 12:00:00 AM,Unclassified,4/20/2023 10:43:30 AM,No,529871,176557,51.47309,-0.131446,352,,529871,176557
1200837,Athletics,Standard Oval Outdoor,4029705,7,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Cinder,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Private Use,Private,Not Known,Not Known,No,No,No,No,No,No,No,No,No,No,Not Known,,1930,No,No,,Yes,No,,Not Known,All Year,,,4/1/2013 12:00:00 AM,Unclassified,3/20/2014 12:00:00 AM,No,351194,386732,53.3752,-2.735066,353,,351194,386732
1103481,Athletics,Standard Oval Outdoor,4070384,6,0,0,0,,,No,No,No,No,,,Grass,No,No,No,No,No,Synthetic,No,No,No,No,,0,0,,0,0,,0,0,0,Closed,,,,,Sports Club / Community Association,Public Access,Not Known,Not Known,Yes,No,Yes,No,Yes,No,No,No,No,No,No,,1922,No,Not Known,,Not Known,Not Known,,Detailed Timings,All Year,,,1/1/2003 12:00:00 AM,Unclassified,7/17/2023 4:19:10 PM,No,339606,387236,53.37853,-2.909325,354,,339606,387236
1042120,Athletics,Standard Oval Outdoor,4100709,8,400,100,6,,,No,No,No,No,,,Grass,No,No,No,No,No,Grass,No,No,No,No,,0,0,,0,0,,0,0,0,Operational,,,,,Pay and Play,Public Access,Trust,Trust,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,,2013,No,No,,Yes,No,,Detailed Timings,All Year,,,,,11/1/2024 1:25:01 PM,Yes,329704,136163,51.12043,-3.005759,355,,329704,136163
